Subject,Block,StimType,Stimulus,KEY,RESP,Accuracy,RT
8018,UnsupervisedSparse,nottarget,catch6,n,nottarget,1,0.895
8018,UnsupervisedSparse,target,test14,x,target,1,2.9589999999999996
8018,UnsupervisedSparse,nottarget,contr5,n,nottarget,1,0.687
8018,UnsupervisedSparse,target,test5,x,target,1,1.3359999999999999
8018,UnsupervisedSparse,target,test3,x,target,1,0.9440000000000001
8018,UnsupervisedSparse,nottarget,contr9,n,nottarget,1,0.599
8018,UnsupervisedSparse,nottarget,catch5,n,nottarget,1,0.693
8018,UnsupervisedSparse,nottarget,contr14,n,nottarget,1,0.7509999999999999
8073,SupervisedSparse,target,test6,x,target,1,2.377
8073,SupervisedSparse,nottarget,catch3,n,nottarget,1,0.9570000000000001
8073,SupervisedSparse,target,test14,x,target,1,0.445
8073,SupervisedSparse,nottarget,contr15,n,nottarget,1,1.0070000000000001
8073,SupervisedSparse,nottarget,contr5,n,nottarget,1,0.588
8073,SupervisedSparse,target,test7,x,target,1,0.7859999999999999
8073,SupervisedSparse,target,test5,x,target,1,0.46299999999999997
8073,SupervisedSparse,nottarget,contr9,n,nottarget,1,0.627
8073,SupervisedSparse,target,test12,x,target,1,0.5920000000000001
8073,SupervisedSparse,nottarget,contr4,n,nottarget,1,0.579
8073,SupervisedSparse,target,test2,x,target,1,0.698
8073,SupervisedSparse,nottarget,contr7,n,nottarget,1,0.628
8073,SupervisedSparse,nottarget,contr14,n,nottarget,1,0.39899999999999997
8073,SupervisedSparse,nottarget,catch5,n,nottarget,1,0.67
8073,SupervisedSparse,nottarget,catch8,n,nottarget,1,0.568
8073,SupervisedSparse,nottarget,catch1,n,nottarget,1,0.7659999999999999
8073,SupervisedSparse,nottarget,contr16,n,nottarget,1,0.958
8073,SupervisedSparse,nottarget,contr2,n,nottarget,1,0.46799999999999997
8073,SupervisedSparse,target,test16,x,target,1,0.503
8073,SupervisedSparse,nottarget,contr10,n,nottarget,1,0.848
8073,SupervisedSparse,nottarget,contr3,n,nottarget,1,0.54
8073,SupervisedSparse,target,test15,x,target,1,0.595
8073,SupervisedSparse,nottarget,catch7,n,nottarget,1,0.489
8073,SupervisedSparse,nottarget,contr1,n,nottarget,1,0.852
8073,SupervisedSparse,target,test11,x,target,1,0.598
8073,SupervisedSparse,target,test8,x,target,1,0.628
8073,SupervisedSparse,nottarget,catch4,n,nottarget,1,0.47200000000000003
8073,SupervisedSparse,target,test13,n,nottarget,0,1.665
8073,SupervisedSparse,nottarget,contr6,n,nottarget,1,0.701
8073,SupervisedSparse,nottarget,contr8,n,nottarget,1,0.7170000000000001
8073,SupervisedSparse,target,test1,x,target,1,0.7020000000000001
8073,SupervisedSparse,nottarget,contr13,n,nottarget,1,0.552
8073,SupervisedSparse,nottarget,contr12,n,nottarget,1,0.542
8073,SupervisedSparse,nottarget,catch2,n,nottarget,1,0.575
8073,SupervisedSparse,nottarget,contr11,n,nottarget,1,0.517
8073,SupervisedSparse,target,test4,x,target,1,0.573
8073,SupervisedSparse,target,test3,x,target,1,0.603
8073,SupervisedSparse,target,test9,x,target,1,0.529
8073,SupervisedSparse,target,test10,x,target,1,0.552
8073,SupervisedSparse,nottarget,catch6,n,nottarget,1,0.47200000000000003
8073,UnsupervisedSparse,nottarget,contr9,n,nottarget,1,1.188
8073,UnsupervisedSparse,nottarget,contr8,n,nottarget,1,0.5539999999999999
8073,UnsupervisedSparse,nottarget,contr3,n,nottarget,1,0.5760000000000001
8073,UnsupervisedSparse,nottarget,contr6,n,nottarget,1,0.647
8073,UnsupervisedSparse,target,test2,x,target,1,0.988
8073,UnsupervisedSparse,target,test4,x,target,1,0.424
8073,UnsupervisedSparse,target,test12,x,target,1,0.58
8073,UnsupervisedSparse,target,test5,x,target,1,0.46
8073,UnsupervisedSparse,nottarget,contr11,x,target,0,0.445
8073,UnsupervisedSparse,nottarget,contr16,n,nottarget,1,0.905
8073,UnsupervisedSparse,nottarget,contr15,n,nottarget,1,0.563
8073,UnsupervisedSparse,target,test14,x,target,1,0.784
8073,UnsupervisedSparse,nottarget,contr14,n,nottarget,1,0.542
8073,UnsupervisedSparse,nottarget,catch4,n,nottarget,1,0.8390000000000001
8073,UnsupervisedSparse,nottarget,catch5,n,nottarget,1,0.915
8073,UnsupervisedSparse,nottarget,contr10,n,nottarget,1,0.451
8073,UnsupervisedSparse,target,test13,x,target,1,0.7340000000000001
8073,UnsupervisedSparse,target,test10,x,target,1,1.071
8073,UnsupervisedSparse,nottarget,contr2,n,nottarget,1,0.633
8073,UnsupervisedSparse,target,test1,x,target,1,0.708
8073,UnsupervisedSparse,target,test16,x,target,1,0.5489999999999999
8073,UnsupervisedSparse,target,test8,x,target,1,0.541
8073,UnsupervisedSparse,nottarget,contr12,n,nottarget,1,0.74
8073,UnsupervisedSparse,nottarget,catch7,n,nottarget,1,0.6679999999999999
8073,UnsupervisedSparse,nottarget,contr4,n,nottarget,1,0.5670000000000001
8073,UnsupervisedSparse,nottarget,catch1,n,nottarget,1,0.748
8073,UnsupervisedSparse,nottarget,contr5,n,nottarget,1,0.5479999999999999
8073,UnsupervisedSparse,target,test7,x,target,1,0.86
8073,UnsupervisedSparse,nottarget,catch8,n,nottarget,1,0.638
8073,UnsupervisedSparse,target,test9,x,target,1,0.643
8073,UnsupervisedSparse,nottarget,contr1,n,nottarget,1,0.7909999999999999
8073,UnsupervisedSparse,nottarget,contr13,n,nottarget,1,0.763
8073,UnsupervisedSparse,target,test11,x,target,1,0.731
8073,UnsupervisedSparse,target,test3,x,target,1,0.6579999999999999
8073,UnsupervisedSparse,nottarget,catch6,n,nottarget,1,0.573
8073,UnsupervisedSparse,nottarget,catch2,n,nottarget,1,0.603
8073,UnsupervisedSparse,target,test6,x,target,1,0.6729999999999999
8073,UnsupervisedSparse,target,test15,x,target,1,0.563
8073,UnsupervisedSparse,nottarget,contr7,n,nottarget,1,0.618
8073,UnsupervisedSparse,nottarget,catch3,n,nottarget,1,0.527
8073,UnsupervisedDense,target,test3,x,target,1,1.0270000000000001
8073,UnsupervisedDense,target,test13,x,target,1,1.639
8073,UnsupervisedDense,target,test4,x,target,1,0.721
8073,UnsupervisedDense,nottarget,contr14,n,nottarget,1,0.938
8073,UnsupervisedDense,target,test12,x,target,1,0.611
8073,UnsupervisedDense,target,test2,x,target,1,0.518
8073,UnsupervisedDense,nottarget,contr7,n,nottarget,1,0.575
8073,UnsupervisedDense,nottarget,contr9,n,nottarget,1,0.47700000000000004
8073,UnsupervisedDense,nottarget,catch7,n,nottarget,1,0.807
8073,UnsupervisedDense,target,test14,x,target,1,0.764
8073,UnsupervisedDense,target,test16,x,target,1,0.514
8073,UnsupervisedDense,target,test5,x,target,1,0.474
8073,UnsupervisedDense,target,test1,x,target,1,0.5
8073,UnsupervisedDense,nottarget,contr11,n,nottarget,1,0.67
8073,UnsupervisedDense,nottarget,contr8,n,nottarget,1,0.608
8073,UnsupervisedDense,nottarget,contr6,n,nottarget,1,0.509
8073,UnsupervisedDense,target,test10,x,target,1,0.525
8073,UnsupervisedDense,nottarget,contr16,x,target,0,1.044
8073,UnsupervisedDense,nottarget,contr4,x,target,0,0.424
8073,UnsupervisedDense,nottarget,contr12,n,nottarget,1,0.541
8073,UnsupervisedDense,target,test15,x,target,1,0.634
8073,UnsupervisedDense,nottarget,catch6,n,nottarget,1,0.711
8073,UnsupervisedDense,nottarget,catch1,n,nottarget,1,0.624
8073,UnsupervisedDense,target,test6,x,target,1,0.563
8073,UnsupervisedDense,target,test8,x,target,1,0.754
8073,UnsupervisedDense,nottarget,contr3,n,nottarget,1,0.625
8073,UnsupervisedDense,nottarget,contr2,n,nottarget,1,0.493
8073,UnsupervisedDense,nottarget,catch2,n,nottarget,1,0.55
8073,UnsupervisedDense,nottarget,catch5,n,nottarget,1,0.629
8073,UnsupervisedDense,nottarget,catch4,n,nottarget,1,0.456
8073,UnsupervisedDense,nottarget,contr5,n,nottarget,1,0.41200000000000003
8073,UnsupervisedDense,nottarget,contr1,n,nottarget,1,0.456
8073,UnsupervisedDense,target,test7,x,target,1,0.61
8073,UnsupervisedDense,target,test11,x,target,1,0.479
8073,UnsupervisedDense,nottarget,catch3,n,nottarget,1,0.578
8073,UnsupervisedDense,nottarget,contr10,n,nottarget,1,0.599
8073,UnsupervisedDense,nottarget,catch8,n,nottarget,1,0.557
8073,UnsupervisedDense,nottarget,contr15,n,nottarget,1,0.5479999999999999
8073,UnsupervisedDense,target,test9,x,target,1,0.77
8073,UnsupervisedDense,nottarget,contr13,n,nottarget,1,0.657
8073,SupervisedDense,nottarget,contr13,n,nottarget,1,2.201
8073,SupervisedDense,nottarget,contr14,n,nottarget,1,1.8769999999999998
8073,SupervisedDense,nottarget,contr4,n,nottarget,1,1.246
8073,SupervisedDense,target,test2,x,target,1,2.273
8073,SupervisedDense,nottarget,contr12,n,nottarget,1,0.81
8073,SupervisedDense,nottarget,contr10,n,nottarget,1,0.64
8073,SupervisedDense,nottarget,catch2,n,nottarget,1,2.8989999999999996
8073,SupervisedDense,nottarget,contr9,n,nottarget,1,0.772
8073,SupervisedDense,target,test7,x,target,1,0.953
8073,SupervisedDense,nottarget,catch4,n,nottarget,1,0.624
8073,SupervisedDense,nottarget,catch3,n,nottarget,1,0.606
8073,SupervisedDense,nottarget,contr5,n,nottarget,1,0.578
8073,SupervisedDense,nottarget,catch8,n,nottarget,1,0.569
8073,SupervisedDense,nottarget,contr8,n,nottarget,1,0.5589999999999999
8073,SupervisedDense,target,test10,x,target,1,0.534
8073,SupervisedDense,target,test3,x,target,1,0.67
8073,SupervisedDense,nottarget,contr6,n,nottarget,1,0.762
8073,SupervisedDense,target,test16,x,target,1,0.807
8073,SupervisedDense,nottarget,contr16,n,nottarget,1,0.5479999999999999
8073,SupervisedDense,target,test1,x,target,1,0.612
8073,SupervisedDense,target,test12,x,target,1,0.5429999999999999
8073,SupervisedDense,target,test15,n,nottarget,0,4.743
8073,SupervisedDense,nottarget,catch1,n,nottarget,1,0.693
8073,SupervisedDense,target,test5,n,nottarget,0,0.759
8073,SupervisedDense,target,test14,x,target,1,0.469
8073,SupervisedDense,nottarget,contr7,n,nottarget,1,0.584
8073,SupervisedDense,nottarget,catch5,n,nottarget,1,0.518
8073,SupervisedDense,target,test9,n,nottarget,0,1.334
8073,SupervisedDense,nottarget,catch7,n,nottarget,1,1.238
8073,SupervisedDense,nottarget,catch6,n,nottarget,1,0.442
8073,SupervisedDense,target,test4,n,nottarget,0,1.229
8073,SupervisedDense,target,test6,x,target,1,0.8420000000000001
8073,SupervisedDense,nottarget,contr15,n,nottarget,1,0.509
8073,SupervisedDense,target,test8,x,target,1,0.613
8073,SupervisedDense,nottarget,contr11,n,nottarget,1,0.457
8073,SupervisedDense,nottarget,contr2,n,nottarget,1,0.484
8073,SupervisedDense,nottarget,contr1,n,nottarget,1,0.34299999999999997
8073,SupervisedDense,target,test13,x,target,1,0.414
8073,SupervisedDense,target,test11,x,target,1,0.466
8073,SupervisedDense,nottarget,contr3,n,nottarget,1,0.405
8055,SupervisedSparse,target,test4,x,target,1,1.739
8055,SupervisedSparse,nottarget,contr4,n,nottarget,1,1.41
8055,SupervisedSparse,nottarget,catch1,n,nottarget,1,0.7020000000000001
8055,SupervisedSparse,nottarget,contr12,n,nottarget,1,0.688
8055,SupervisedSparse,nottarget,contr9,n,nottarget,1,0.6970000000000001
8055,SupervisedSparse,target,test1,x,target,1,0.5710000000000001
8055,SupervisedSparse,target,test5,x,target,1,0.5770000000000001
8055,SupervisedSparse,nottarget,catch4,n,nottarget,1,0.664
8055,SupervisedSparse,target,test3,x,target,1,0.706
8055,SupervisedSparse,target,test15,x,target,1,0.8029999999999999
8055,SupervisedSparse,nottarget,contr1,n,nottarget,1,0.513
8055,SupervisedSparse,target,test2,x,target,1,0.568
8055,SupervisedSparse,nottarget,contr15,n,nottarget,1,0.5429999999999999
8055,SupervisedSparse,nottarget,catch3,n,nottarget,1,0.534
8055,SupervisedSparse,nottarget,contr11,n,nottarget,1,0.7490000000000001
8055,SupervisedSparse,target,test10,x,target,1,0.621
8055,SupervisedSparse,target,test12,x,target,1,0.818
8055,SupervisedSparse,nottarget,contr16,n,nottarget,1,0.693
8055,SupervisedSparse,nottarget,catch6,n,nottarget,1,0.504
8055,SupervisedSparse,nottarget,contr8,n,nottarget,1,0.562
8055,SupervisedSparse,nottarget,contr2,n,nottarget,1,0.447
8055,SupervisedSparse,target,test9,x,target,1,0.787
8055,SupervisedSparse,nottarget,contr10,n,nottarget,1,0.657
8055,SupervisedSparse,target,test7,x,target,1,0.586
8055,SupervisedSparse,nottarget,contr5,n,nottarget,1,0.528
8055,SupervisedSparse,nottarget,contr7,n,nottarget,1,0.48200000000000004
8055,SupervisedSparse,nottarget,catch5,n,nottarget,1,0.507
8055,SupervisedSparse,target,test16,x,target,1,0.563
8055,SupervisedSparse,nottarget,contr3,n,nottarget,1,0.5379999999999999
8055,SupervisedSparse,target,test14,x,target,1,0.529
8055,SupervisedSparse,nottarget,catch2,n,nottarget,1,0.41700000000000004
8055,SupervisedSparse,target,test13,x,target,1,0.518
8055,SupervisedSparse,target,test6,x,target,1,0.551
8055,SupervisedSparse,target,test8,x,target,1,0.6859999999999999
8055,SupervisedSparse,target,test11,x,target,1,0.441
8055,SupervisedSparse,nottarget,catch7,n,nottarget,1,0.555
8055,SupervisedSparse,nottarget,contr13,n,nottarget,1,0.506
8055,SupervisedSparse,nottarget,catch8,n,nottarget,1,0.627
8055,SupervisedSparse,nottarget,contr6,n,nottarget,1,0.431
8055,SupervisedSparse,nottarget,contr14,n,nottarget,1,0.466
8055,SupervisedDense,nottarget,contr6,n,nottarget,1,1.9
8055,SupervisedDense,target,test3,x,target,1,1.5419999999999998
8055,SupervisedDense,nottarget,contr4,n,nottarget,1,1.348
8055,SupervisedDense,nottarget,contr9,n,nottarget,1,0.6829999999999999
8055,SupervisedDense,nottarget,catch8,n,nottarget,1,0.892
8055,SupervisedDense,nottarget,catch7,n,nottarget,1,0.789
8055,SupervisedDense,target,test12,x,target,1,1.9780000000000002
8055,SupervisedDense,nottarget,contr5,n,nottarget,1,0.72
8055,SupervisedDense,target,test16,x,target,1,0.687
8055,SupervisedDense,target,test8,x,target,1,0.65
8055,SupervisedDense,nottarget,catch2,n,nottarget,1,0.541
8055,SupervisedDense,nottarget,contr16,n,nottarget,1,0.44299999999999995
8055,SupervisedDense,nottarget,catch5,n,nottarget,1,0.447
8055,SupervisedDense,nottarget,catch6,n,nottarget,1,0.41
8055,SupervisedDense,nottarget,contr11,n,nottarget,1,0.455
8055,SupervisedDense,target,test2,x,target,1,0.424
8055,SupervisedDense,nottarget,contr1,n,nottarget,1,0.55
8055,SupervisedDense,nottarget,contr10,n,nottarget,1,0.47
8055,SupervisedDense,nottarget,contr12,n,nottarget,1,0.557
8055,SupervisedDense,nottarget,contr14,n,nottarget,1,0.374
8055,SupervisedDense,target,test9,x,target,1,0.716
8055,SupervisedDense,nottarget,catch1,n,nottarget,1,0.5
8055,SupervisedDense,target,test11,x,target,1,0.573
8055,SupervisedDense,nottarget,contr3,n,nottarget,1,0.484
8055,SupervisedDense,target,test5,x,target,1,0.685
8055,SupervisedDense,target,test13,x,target,1,0.47200000000000003
8055,SupervisedDense,nottarget,catch4,n,nottarget,1,0.418
8055,SupervisedDense,target,test10,x,target,1,0.583
8055,SupervisedDense,target,test4,x,target,1,0.444
8055,SupervisedDense,nottarget,contr2,n,nottarget,1,0.535
8055,SupervisedDense,target,test7,x,target,1,0.622
8055,SupervisedDense,target,test6,x,target,1,0.498
8055,SupervisedDense,nottarget,catch3,n,nottarget,1,0.444
8055,SupervisedDense,nottarget,contr15,n,nottarget,1,0.496
8055,SupervisedDense,nottarget,contr7,n,nottarget,1,0.408
8055,SupervisedDense,nottarget,contr13,n,nottarget,1,0.382
8055,SupervisedDense,target,test14,x,target,1,0.515
8055,SupervisedDense,target,test15,x,target,1,0.442
8055,SupervisedDense,nottarget,contr8,x,target,0,0.502
8055,SupervisedDense,target,test1,x,target,1,0.561
8055,UnsupervisedSparse,target,test5,x,target,1,3.966
8055,UnsupervisedSparse,target,test9,x,target,1,1.3880000000000001
8055,UnsupervisedSparse,target,test12,x,target,1,0.76
8055,UnsupervisedSparse,nottarget,contr12,n,nottarget,1,0.9359999999999999
8055,UnsupervisedSparse,target,test10,n,nottarget,0,1.969
8055,UnsupervisedSparse,target,test1,x,target,1,0.83
8055,UnsupervisedSparse,nottarget,contr13,n,nottarget,1,0.802
8055,UnsupervisedSparse,nottarget,catch6,n,nottarget,1,0.871
8055,UnsupervisedSparse,target,test4,x,target,1,1.163
8055,UnsupervisedSparse,target,test3,x,target,1,1.2570000000000001
8055,UnsupervisedSparse,nottarget,catch8,n,nottarget,1,0.579
8055,UnsupervisedSparse,nottarget,contr1,x,target,0,1.057
8055,UnsupervisedSparse,nottarget,contr8,x,target,0,0.499
8055,UnsupervisedSparse,nottarget,contr9,n,nottarget,1,1.821
8055,UnsupervisedSparse,target,test13,x,target,1,1.225
8055,UnsupervisedSparse,target,test11,x,target,1,0.95
8055,UnsupervisedSparse,target,test16,x,target,1,0.774
8055,UnsupervisedSparse,nottarget,contr16,x,target,0,1.163
8055,UnsupervisedSparse,nottarget,contr15,n,nottarget,1,0.898
8055,UnsupervisedSparse,nottarget,catch2,n,nottarget,1,0.5870000000000001
8055,UnsupervisedSparse,target,test8,x,target,1,0.985
8055,UnsupervisedSparse,target,test7,x,target,1,0.872
8055,UnsupervisedSparse,target,test2,x,target,1,1.489
8055,UnsupervisedSparse,nottarget,contr7,n,nottarget,1,0.7240000000000001
8055,UnsupervisedSparse,nottarget,catch7,n,nottarget,1,0.49
8055,UnsupervisedSparse,nottarget,contr14,x,target,0,0.5329999999999999
8055,UnsupervisedSparse,nottarget,catch5,n,nottarget,1,0.621
8055,UnsupervisedSparse,nottarget,contr11,x,target,0,0.449
8055,UnsupervisedSparse,target,test14,x,target,1,0.557
8055,UnsupervisedSparse,nottarget,contr6,x,target,0,0.475
8055,UnsupervisedSparse,nottarget,contr5,x,target,0,0.413
8055,UnsupervisedSparse,nottarget,catch4,n,nottarget,1,0.466
8055,UnsupervisedSparse,nottarget,catch3,n,nottarget,1,0.557
8055,UnsupervisedSparse,target,test15,x,target,1,0.413
8055,UnsupervisedSparse,nottarget,contr3,x,target,0,0.41700000000000004
8055,UnsupervisedSparse,nottarget,contr4,x,target,0,0.373
8055,UnsupervisedSparse,nottarget,contr2,x,target,0,0.40399999999999997
8055,UnsupervisedSparse,nottarget,catch1,n,nottarget,1,0.624
8055,UnsupervisedSparse,nottarget,contr10,x,target,0,0.9009999999999999
8055,UnsupervisedSparse,target,test6,x,target,1,0.647
8055,UnsupervisedDense,nottarget,catch3,n,nottarget,1,2.912
8055,UnsupervisedDense,target,test11,x,target,1,1.632
8055,UnsupervisedDense,nottarget,catch6,n,nottarget,1,0.5379999999999999
8055,UnsupervisedDense,nottarget,catch2,n,nottarget,1,0.507
8055,UnsupervisedDense,target,test2,x,target,1,0.555
8055,UnsupervisedDense,target,test10,x,target,1,0.424
8055,UnsupervisedDense,target,test14,x,target,1,0.43700000000000006
8055,UnsupervisedDense,target,test16,x,target,1,0.433
8055,UnsupervisedDense,target,test12,x,target,1,0.46
8055,UnsupervisedDense,nottarget,contr14,n,nottarget,1,0.7979999999999999
8055,UnsupervisedDense,nottarget,contr10,n,nottarget,1,0.524
8055,UnsupervisedDense,nottarget,contr6,n,nottarget,1,0.47600000000000003
8055,UnsupervisedDense,nottarget,contr3,n,nottarget,1,0.5
8055,UnsupervisedDense,target,test1,x,target,1,0.565
8055,UnsupervisedDense,nottarget,contr16,n,nottarget,1,0.588
8055,UnsupervisedDense,target,test15,x,target,1,0.623
8055,UnsupervisedDense,nottarget,catch4,n,nottarget,1,0.508
8055,UnsupervisedDense,nottarget,catch1,n,nottarget,1,0.436
8055,UnsupervisedDense,nottarget,contr9,n,nottarget,1,0.8059999999999999
8055,UnsupervisedDense,nottarget,contr12,n,nottarget,1,0.7070000000000001
8055,UnsupervisedDense,target,test4,x,target,1,0.971
8055,UnsupervisedDense,target,test7,x,target,1,0.633
8055,UnsupervisedDense,nottarget,contr4,n,nottarget,1,0.534
8055,UnsupervisedDense,nottarget,contr15,n,nottarget,1,0.612
8055,UnsupervisedDense,nottarget,contr7,n,nottarget,1,0.39399999999999996
8055,UnsupervisedDense,target,test5,x,target,1,0.742
8055,UnsupervisedDense,target,test9,x,target,1,0.812
8055,UnsupervisedDense,target,test8,x,target,1,0.6409999999999999
8055,UnsupervisedDense,nottarget,catch5,n,nottarget,1,0.508
8055,UnsupervisedDense,nottarget,contr1,n,nottarget,1,0.579
8055,UnsupervisedDense,target,test6,x,target,1,0.8009999999999999
8055,UnsupervisedDense,nottarget,contr2,n,nottarget,1,0.83
8055,UnsupervisedDense,nottarget,contr11,n,nottarget,1,0.809
8055,UnsupervisedDense,nottarget,contr5,n,nottarget,1,0.439
8055,UnsupervisedDense,nottarget,catch7,n,nottarget,1,0.475
8055,UnsupervisedDense,nottarget,contr8,n,nottarget,1,0.484
8055,UnsupervisedDense,target,test3,x,target,1,0.6859999999999999
8055,UnsupervisedDense,nottarget,contr13,n,nottarget,1,0.568
8055,UnsupervisedDense,target,test13,x,target,1,0.6759999999999999
